174,64,59,10
175,64,104,9
176,65,40,5
177,65,76,6
178,66,72,9
179,66,76,4
180,67,83,6
181,67,207,4
182,68,91,9
183,68,199,6
184,69,97,9
185,69,99,7
186,70,74,5
187,70,202,5
188,71,294,8
189,72,234,3
190,73,55,8
191,73,138,5
192,74,78,3
193,74,89,2
194,74,146,2
195,75,47,3
196,75,186,5
197,75,267,2
198,75,93,7
199,75,250,5
200,76,120,5
201,76,230,4
202,77,64,9
203,78,93,4
204,79,98,6
205,79,67,8
206,79,227,8
207,79,169,4
208,79,120,7
209,80,61,8
210,80,148,8
211,81,68,4
212,81,93,9
213,82,62,7
214,82,202,1
215,83,224,7
216,83,246,7
217,84,85,3
218,84,115,10
219,84,164,2
220,85,123,1
221,85,150,9
222,86,74,3
223,86,170,7
224,87,68,2
225,87,50,2
226,88,47,2
227,88,125,2
228,88,129,6
229,88,163,6
230,89,115,7
231,90,84,10
232,91,143,3
233,92,46,5
234,92,290,9
235,93,272,4
236,94,281,9
237,94,58,4
238,95,58,7
239,95,290,4
240,95,230,6
241,95,228,6
242,95,183,5
243,96,74,7
244,96,240,10
245,97,120,7
246,97,68,1
247,97,270,3
248,97,284,4
249,97,293,1
250,98,149,2
251,98,165,4
252,99,162,8
253,99,249,4
254,99,258,4
255,99,78,6
256,99,0,5
257,100,54,3
258,100,271,10
259,101,95,6
260,101,194,6
261,102,84,8
262,102,114,6
263,103,73,4
264,103,152,4
265,104,220,9
266,104,179,3
267,105,92,4
268,105,112,6
269,106,103,2
270,106,135,5
271,106,210,9
272,107,90,3
273,107,173,6
274,108,73,3
275,108,22,10
276,109,79,1
277,109,293,4
278,109,239,6
279,109,204,1
280,109,270,8
281,110,108,9
282,110,134,4
283,110,138,6
284,110,151,6
285,111,70,1
286,111,233,7
287,111,87,7
288,111,224,1
289,111,134,7
290,112,202,8
291,113,74,1
292,113,193,2
293,114,171,8
294,114,271,7
295,115,235,2
296,115,230,6
297,116,108,7
298,116,204,1
299,117,104,4
300,117,119,5
301,118,106,6
302,118,112,1
303,118,280,3
304,118,203,7
305,118,190,8
306,119,269,9
307,120,235,8
308,120,265,1
309,121,81,5
310,121,290,10
311,122,81,1
312,122,130,1
313,122,137,4
314,123,127,3
315,123,239,8
316,124,110,6
317,124,131,1
318,124,178,5
319,124,190,2
320,124,215,2
321,125,241,4
322,125,121,5
323,125,119,4
324,125,52,9
325,125,298,3
326,126,103,10
327,126,157,6
328,127,254,7
329,127,15,3
330,128,99,1
331,128,184,10
332,129,293,7
333,129,157,1
334,130,136,5
335,130,174,3
336,131,156,7
337,131,258,3
338,132,95,2
339,133,109,8
340,133,219,6
341,134,194,4
342,135,266,9
343,136,252,8
344,136,67,6
345,136,71,5
346,136,189,7
347,136,157,7
348,137,155,1
349,137,285,5
350,138,189,1
351,139,132,2
352,139,258,8
353,139,234,10
354,139,224,9
355,139,59,4
356,140,70,9
357,140,157,6
358,141,113,3
359,141,158,1
360,141,225,5
361,142,103,9
362,142,0,3
363,142,241,6
364,142,13,3
365,142,183,6
366,143,144,7
367,143,237,5
368,143,242,3
369,144,169,1
370,144,166,4
371,144,281,1
372,144,112,1
373,144,298,3
374,145,99,10
375,145,255,10
376,146,147,10
377,146,166,10
378,147,243,1
379,147,32,1
380,147,248,1
381,147,232,1
382,147,178,2
383,148,270,3
384,148,139,1
385,148,70,8
386,148,219,1
387,148,287,4
388,149,171,1
389,149,207,5
390,149,220,4
391,150,191,10
392,150,77,4
393,150,169,9
394,150,108,8
395,150,296,1
396,151,219,10
397,151,203,6
398,152,188,3
399,152,185,8
400,152,134,3
401,152,13,8
402,152,75,10
403,153,101,7
404,153,287,7
405,153,83,2
406,153,3,6
407,153,139,10
408,154,112,1
409,154,233,4
410,155,208,4
411,156,234,5
412,156,263,4
413,157,235,10
414,157,178,4
415,158,188,8
416,159,100,7
417,159,162,8
418,160,102,2
419,160,238,2
420,160,151,7
421,160,272,10
422,160,242,9
423,161,86,10
424,161,186,1
425,161,59,8
426,161,92,9
427,161,287,3
428,162,220,2
429,162,202,1
430,163,177,1
431,163,240,2
432,164,265,4
433,164,178,7
434,165,280,10
435,165,78,9
436,165,285,10
437,165,264,3
438,165,281,9
439,166,204,8
440,166,27,10
441,167,99,8
442,167,174,6
443,168,118,5
444,168,157,9
445,169,232,3
446,169,52,1
447,170,277,10
448,171,284,3
449,171,83,10
450,172,104,10
451,172,224,3
452,173,274,8
453,173,71,1
454,173,6,6
455,173,48,4
456,173,76,10
457,174,263,6
458,175,160,5
459,175,290,10
460,176,88,6
461,176,187,3
462,177,217,7
463,177,276,2
464,177,104,4
465,177,96,6
466,177,87,1
467,178,226,6
468,178,27,7
469,179,111,2
470,180,158,7
471,180,270,2
472,181,90,6
473,181,199,2
474,181,260,3
475,182,164,3
476,182,178,5
477,182,203,7
478,182,249,5
479,182,129,8
480,183,103,3
481,183,155,10
482,184,277,10
483,184,72,7
484,184,157,10
485,184,151,5
486,184,222,9
487,185,94,1
488,185,62,5
489,185,92,6
490,185,120,8
491,185,3,3
492,186,109,6
493,186,90,8
494,187,195,5
495,187,278,5
496,188,235,3
497,189,236,9
498,189,151,2
499,190,277,9
500,190,258,7
501,190,179,3
502,190,174,10
503,190,270,1
504,191,279,6
505,191,287,5
506,192,116,8
507,192,77,4
508,193,255,10
509,193,203,3
510,193,95,10
511,193,115,2
512,193,132,1
513,194,199,1
514,194,267,10
515,195,236,7
516,195,275,2
517,195,282,5
518,195,241,8
519,195,109,1
520,196,195,10
521,197,152,10
522,197,183,2
523,197,6,2
524,197,132,10
525,197,53,8
526,198,188,10
527,198,290,5
528,199,243,4
529,199,192,4
530,200,153,2
531,200,229,1
532,200,44,8
533,200,100,6
534,200,3,9
535,201,110,1
536,201,269,9
537,202,284,1
538,203,103,3
539,204,270,4
540,205,120,5
541,205,294,8
542,206,134,6
543,206,283,9
544,207,270,7
545,207,155,4
546,208,277,9
547,208,93,9
548,208,104,10
549,208,194,7
550,208,225,4
551,209,198,8
552,209,291,10
553,210,242,3
554,210,43,1
555,210,271,1
556,210,179,8
557,210,188,10
558,211,172,8
559,211,82,6
560,211,171,9
561,211,260,10
562,211,229,4
563,212,207,8
564,212,251,5
565,213,204,6
566,213,246,1
567,214,157,10
568,214,236,2
569,215,272,2
570,215,173,1
571,215,167,10
572,215,153,7
573,215,222,6
574,216,215,6
575,216,233,7
576,216,155,8
577,216,99,8
578,216,138,10
579,217,261,5
580,217,265,5
581,218,215,2
582,218,77,3
583,218,148,7
584,218,275,4
585,218,127,10
586,219,294,2
587,219,207,4
588,220,272,5
589,220,232,8
590,220,171,8
591,220,179,8
592,220,114,3
593,221,167,4
594,221,241,3
595,221,70,6
596,221,142,1
597,221,196,5
598,222,159,8
599,222,287,3
600,223,207,6
601,223,44,6
602,223,108,7
603,223,127,8
604,223,234,2
605,224,279,7
606,224,222,9
607,225,293,7
608,225,33,4
609,225,250,6
610,225,79,1
611,225,197,3
612,226,261,4
613,226,209,6
614,226,294,4
615,226,48,2
616,226,295,7
617,227,124,10
618,228,187,3
619,228,27,9
620,229,213,8
621,229,222,3
622,229,22,8
623,229,178,2
624,229,203,3
625,230,143,7
626,231,202,6
627,231,47,4
628,231,127,4
629,231,256,4
630,231,170,5
631,232,279,10
632,232,285,7
633,233,254,10
634,233,56,1
635,233,76,9
636,233,171,10
637,233,219,7
638,234,254,6
639,235,266,5
640,235,87,7
641,235,211,4
642,235,59,5
643,235,92,8
644,236,261,1
645,236,91,8
646,236,226,3
647,236,208,5
648,236,164,1
649,237,278,8
650,237,251,9
651,237,138,2
652,237,183,10
653,237,269,10
654,238,186,7
655,238,199,10
656,238,203,6
657,238,258,10
658,238,89,7
659,239,270,10
660,239,175,6
661,239,56,10
662,239,188,9
663,239,228,2
664,240,160,8
665,240,271,8
666,241,255,5
667,241,54,9
668,241,279,4
669,241,66,5
670,241,186,8
671,242,263,1
672,242,222,6
673,242,47,6
674,242,280,3
675,243,269,10
676,243,89,10
677,243,13,2
678,243,227,8
679,243,157,7
680,244,208,1
681,244,62,1
682,245,140,4
683,245,292,3
684,246,292,4
685,246,91,1
686,247,210,3
687,247,293,5
688,247,31,2
689,247,263,6
690,247,174,1
691,248,181,1
692,248,56,3
693,248,227,3
694,248,22,8
695,248,258,4
696,249,127,7
697,249,166,10
698,250,235,7
699,250,132,4
700,251,288,6
701,252,263,9
702,252,58,4
703,252,151,9
704,252,56,8
705,252,144,5
706,253,166,10
707,253,228,7
708,253,76,3
709,253,136,1
710,253,175,4
711,254,281,9
712,254,48,1
713,254,202,4
714,254,100,5
715,254,44,6
716,255,293,6
717,255,282,9
718,255,190,10
719,255,164,1
720,255,253,5
721,256,238,9
722,256,76,4
723,256,259,4
724,256,249,10
725,256,251,10
726,257,142,2
727,257,259,3
728,257,48,4
729,257,78,4
730,257,249,3
731,258,281,3
732,258,227,7
733,259,198,7
734,260,274,9
735,260,127,2
736,261,265,1
737,261,82,5
738,261,171,7
739,261,152,7
740,261,79,3
741,262,238,6
742,263,284,2
743,263,137,3
744,264,248,1
745,264,271,2
746,265,292,2
747,266,294,10
748,266,112,5
749,266,129,3
750,266,216,3
751,266,230,5
752,267,154,4
753,267,26,7
754,268,251,10
755,268,284,5
756,269,281,3
757,269,174,8
758,269,96,2
759,269,97,3
760,269,79,10
761,270,290,7
762,270,132,8
763,271,177,6
764,272,284,10
765,272,42,5
766,272,259,7
767,272,82,4
768,272,21,1
769,273,241,4
770,273,6,3
771,274,284,7
772,274,132,2
773,274,70,1
774,274,215,10
775,274,95,7
776,275,196,7
777,275,207,6
778,275,42,1
779,275,56,7
780,275,204,5
781,276,143,4
782,276,119,3
783,276,93,2
784,276,192,1
785,276,270,10
786,277,281,7
787,277,96,10
788,277,21,2
789,277,120,10
790,278,281,3
791,278,227,3
792,279,288,9
793,279,27,7
794,280,284,4
795,280,99,9
796,280,42,7
797,280,136,2
798,280,281,6
799,281,294,7
800,281,192,2
801,282,280,10
802,282,27,10
803,283,288,5
804,283,58,10
805,283,158,4
806,283,290,2
807,283,71,7
808,284,290,7
809,284,298,2
810,285,194,7
811,285,27,9
812,286,237,2
813,286,289,2
814,287,219,4
815,288,289,4
816,288,297,8
817,288,38,7
818,288,179,10
819,288,169,8
820,289,293,4
821,290,293,4
822,291,205,6
823,292,294,9
824,292,234,8
825,292,162,9
826,292,296,6
827,292,199,8
828,293,294,1
829,294,157,3
830,295,274,6
831,295,77,5
832,295,14,5
833,295,68,3
834,295,127,1
835,296,277,8
836,296,273,10
837,297,209,1
838,297,28,7
839,298,158,8
840,298,16,2
841,299,208,6
842,300,588,8
843,300,594,2
844,301,300,3
845,301,305,6
846,302,301,6
847,302,303,5
848,303,589,2
849,303,509,10
850,304,302,5
851,304,306,3
852,304,307,7
853,305,350,10
854,305,395,7
855,305,573,3
856,305,315,7
857,305,450,4
858,306,322,7
859,306,458,2
860,307,541,2
861,307,457,10
862,307,522,2
863,307,504,1
864,307,348,10
865,308,305,2
866,308,310,7
867,308,315,5
868,309,308,9
869,309,312,3
870,309,314,5
871,310,589,5
872,310,440,10
873,310,464,7
874,310,352,2
875,310,347,7
876,311,310,4
877,311,316,10
878,312,590,2
879,312,598,9
880,312,409,3
881,312,394,5
882,312,393,1
883,313,311,6
884,313,347,4
885,314,317,2
886,314,557,9
887,314,540,8
888,314,353,4
889,314,404,3
890,315,588,1
891,315,479,9
892,316,322,6
893,317,362,6
894,317,590,10
895,317,557,5
896,317,516,6
897,317,576,4
898,318,317,7
899,318,335,3
900,319,312,9
901,319,320,3
902,320,326,7
903,320,339,7
904,321,314,8
905,321,511,1
906,321,499,2
907,321,399,1
908,321,377,4
909,322,362,1
910,323,315,10
911,323,337,7
912,324,317,4
913,324,328,1
914,324,349,5
915,325,321,1
916,325,327,10
917,326,464,3
918,326,434,6
919,327,354,1
920,327,391,3
921,328,329,6
922,328,408,8
923,329,415,9
924,329,597,6
925,329,522,6
926,329,573,7
927,329,455,10
928,330,316,2
929,330,344,4
930,331,318,2
931,332,322,7
932,332,562,2
933,333,331,6
934,333,571,1
935,334,318,1
936,334,363,8
937,335,348,7
938,335,368,7
939,336,334,1
940,336,361,1
941,336,370,1
942,337,592,5
943,337,389,2
944,338,329,4
945,338,475,9
946,338,467,10
947,338,427,1
948,338,587,10
949,339,508,8
950,339,573,10
951,340,336,5
952,340,576,7
953,340,300,8
954,340,373,3
955,340,502,1
956,341,335,10
957,341,372,3
958,342,328,10
959,342,396,6
960,342,457,8
961,342,358,7
962,342,415,5
963,343,341,7
964,343,450,1
965,343,546,10
966,343,494,7
967,343,322,6
968,344,489,7
969,344,451,3
970,345,340,1
971,345,350,4
972,346,343,5
973,346,594,4
974,346,599,2
975,346,590,10
976,346,377,7
977,347,345,4
978,347,358,7
979,348,488,4
980,348,332,2
981,349,358,10
982,349,371,8
983,350,474,10
984,350,332,6
985,351,335,7
986,351,371,4
987,352,344,3
988,352,527,1
989,353,329,1
990,353,339,2
991,353,470,9
992,353,394,8
993,353,442,9
994,354,574,7
995,354,466,7
996,355,343,2
997,355,362,2
998,355,367,9
999,356,337,3
1000,357,348,7
1001,357,379,8
1002,358,574,6
1003,358,559,10
1004,359,350,10
1005,360,356,1
1006,360,369,9
1007,360,384,7
1008,361,366,4
1009,361,394,4
1010,362,578,9
1011,363,535,4
1012,363,404,4
1013,363,583,5
1014,363,596,8
1015,363,370,7
1016,364,359,10
1017,364,404,9
1018,365,340,5
1019,365,376,6
1020,366,372,9
1021,366,376,4
1022,367,383,6
1023,367,507,4
1024,368,391,9
1025,368,499,6
1026,369,397,9
1027,369,399,7
1028,370,374,5
1029,370,502,5
1030,371,594,8
1031,372,534,3
1032,373,355,8
1033,373,438,5
1034,374,378,3
1035,374,389,2
1036,374,446,2
1037,375,347,3
1038,375,486,5
1039,375,567,2
1040,375,393,7
1041,375,550,5
1042,376,420,5
1043,376,530,4
1044,377,364,9
1045,378,393,4
1046,379,398,6
1047,379,367,8
1048,379,527,8
1049,379,469,4
1050,379,420,7
1051,380,361,8
1052,380,448,8
1053,381,368,4
1054,381,393,9
1055,382,362,7
1056,382,502,1
1057,383,524,7
1058,383,546,7
1059,384,385,3
1060,384,415,10
1061,384,464,2
1062,385,423,1
1063,385,450,9
1064,386,374,3
1065,386,470,7
1066,387,368,2
1067,387,350,2
1068,388,347,2
1069,388,425,2
1070,388,429,6
1071,388,463,6
1072,389,415,7
1073,390,384,10
1074,391,443,3
1075,392,346,5
1076,392,590,9
1077,393,572,4
1078,394,581,9
1079,394,358,4
1080,395,358,7
1081,395,590,4
1082,395,530,6
1083,395,528,6
1084,395,483,5
1085,396,374,7
1086,396,540,10
1087,397,420,7
1088,397,368,1
1089,397,570,3
1090,397,584,4
1091,397,593,1
1092,398,449,2
1093,398,465,4
1094,399,462,8
1095,399,549,4
1096,399,558,4
1097,399,378,6
1098,399,300,5
1099,400,354,3
1100,400,571,10
1101,401,395,6
1102,401,494,6
1103,402,384,8
1104,402,414,6
1105,403,373,4
1106,403,452,4
1107,404,520,9
1108,404,479,3
1109,405,392,4
1110,405,412,6
1111,406,403,2
1112,406,435,5
1113,406,510,9
1114,407,390,3
1115,407,473,6
1116,408,373,3
1117,408,322,10
1118,409,379,1
1119,409,593,4
1120,409,539,6
1121,409,504,1
1122,409,570,8
1123,410,408,9
1124,410,434,4
1125,410,438,6
1126,410,451,6
1127,411,370,1
1128,411,533,7
1129,411,387,7
1130,411,524,1
1131,411,434,7
1132,412,502,8
1133,413,374,1
1134,413,493,2
1135,414,471,8
1136,414,571,7
1137,415,535,2
1138,415,530,6
1139,416,408,7
1140,416,504,1
1141,417,404,4
1142,417,419,5
1143,418,406,6
1144,418,412,1
1145,418,580,3
1146,418,503,7
1147,418,490,8
1148,419,569,9
1149,420,535,8
1150,420,565,1
1151,421,381,5
1152,421,590,10
1153,422,381,1
1154,422,430,1
1155,422,437,4
1156,423,427,3
1157,423,539,8
1158,424,410,6
1159,424,431,1
1160,424,478,5
1161,424,490,2
1162,424,515,2
1163,425,541,4
1164,425,421,5
1165,425,419,4
1166,425,352,9
1167,425,598,3
1168,426,403,10
1169,426,457,6
1170,427,554,7
1171,427,315,3
1172,428,399,1
1173,428,484,10
1174,429,593,7
1175,429,457,1
1176,430,436,5
1177,430,474,3
1178,431,456,7
1179,431,558,3
1180,432,395,2
1181,433,409,8
1182,433,519,6
1183,434,494,4
1184,435,566,9
1185,436,552,8
1186,436,367,6
1187,436,371,5
1188,436,489,7
1189,436,457,7
1190,437,455,1
1191,437,585,5
1192,438,489,1
1193,439,432,2
1194,439,558,8
1195,439,534,10
1196,439,524,9
1197,439,359,4
1198,440,370,9
1199,440,457,6
1200,441,413,3
1201,441,458,1
1202,441,525,5
1203,442,403,9
1204,442,300,3
1205,442,541,6
1206,442,313,3
1207,442,483,6
1208,443,444,7
1209,443,537,5
1210,443,542,3
1211,444,469,1
1212,444,466,4
1213,444,581,1
1214,444,412,1
1215,444,598,3
1216,445,399,10
1217,445,555,10
1218,446,447,10
1219,446,466,10
1220,447,543,1
1221,447,332,1
1222,447,548,1
1223,447,532,1
1224,447,478,2
1225,448,570,3
1226,448,439,1
1227,448,370,8
1228,448,519,1
1229,448,587,4
1230,449,471,1
1231,449,507,5
1232,449,520,4
1233,450,491,10
1234,450,377,4
1235,450,469,9
1236,450,408,8
1237,450,596,1
1238,451,519,10
1239,451,503,6
1240,452,488,3
1241,452,485,8
1242,452,434,3
1243,452,313,8
1244,452,375,10
1245,453,401,7
1246,453,587,7
1247,453,383,2
1248,453,303,6
1249,453,439,10
1250,454,412,1
1251,454,533,4
1252,455,508,4
1253,456,534,5
1254,456,563,4
1255,457,535,10
1256,457,478,4
1257,458,488,8
1258,459,400,7
1259,459,462,8
1260,460,402,2
1261,460,538,2
1262,460,451,7
1263,460,572,10
1264,460,542,9
1265,461,386,10
1266,461,486,1
1267,461,359,8
1268,461,392,9
1269,461,587,3
1270,462,520,2
1271,462,502,1
1272,463,477,1
1273,463,540,2
1274,464,565,4
1275,464,478,7
1276,465,580,10
1277,465,378,9
1278,465,585,10
1279,465,564,3
1280,465,581,9
1281,466,504,8
1282,466,327,10
1283,467,399,8
1284,467,474,6
1285,468,418,5
1286,468,457,9
1287,469,532,3
1288,469,352,1
1289,470,577,10
1290,471,584,3
1291,471,383,10
1292,472,404,10
1293,472,524,3
1294,473,574,8
1295,473,371,1
1296,473,306,6
1297,473,348,4
1298,473,376,10
1299,474,563,6
1300,475,460,5
1301,475,590,10
1302,476,388,6
1303,476,487,3
1304,477,517,7
1305,477,576,2
1306,477,404,4
1307,477,396,6
1308,477,387,1
1309,478,526,6
1310,478,327,7
1311,479,411,2
1312,480,458,7
1313,480,570,2
1314,481,390,6
1315,481,499,2
1316,481,560,3
1317,482,464,3
1318,482,478,5
1319,482,503,7
1320,482,549,5
1321,482,429,8
1322,483,403,3
1323,483,455,10
1324,484,577,10
1325,484,372,7
1326,484,457,10
1327,484,451,5
1328,484,522,9
1329,485,394,1
1330,485,362,5
1331,485,392,6
1332,485,420,8
1333,485,303,3
1334,486,409,6
1335,486,390,8
1336,487,495,5
1337,487,578,5
1338,488,535,3
1339,489,536,9
1340,489,451,2
1341,490,577,9
1342,490,558,7
1343,490,479,3
1344,490,474,10
1345,490,570,1
1346,491,579,6
1347,491,587,5
1348,492,416,8
1349,492,377,4
1350,493,555,10
1351,493,503,3
1352,493,395,10
1353,493,415,2
1354,493,432,1
1355,494,499,1
1356,494,567,10
1357,495,536,7
1358,495,575,2
1359,495,582,5
1360,495,541,8
1361,495,409,1
1362,496,495,10
1363,497,452,10
1364,497,483,2
1365,497,306,2
1366,497,432,10
1367,497,353,8
1368,498,488,10
1369,498,590,5
1370,499,543,4
1371,499,492,4
1372,500,453,2
1373,500,529,1
1374,500,344,8
1375,500,400,6
1376,500,303,9
1377,501,410,1
1378,501,569,9
1379,502,584,1
1380,503,403,3
1381,504,570,4
1382,505,420,5
1383,505,594,8
1384,506,434,6
1385,506,583,9
1386,507,570,7
1387,507,455,4
1388,508,577,9
1389,508,393,9
1390,508,404,10
1391,508,494,7
1392,508,525,4
1393,509,498,8
1394,509,591,10
1395,510,542,3
1396,510,343,1
1397,510,571,1
1398,510,479,8
1399,510,488,10
1400,511,472,8
1401,511,382,6
1402,511,471,9
1403,511,560,10
1404,511,529,4
1405,512,507,8
1406,512,551,5
1407,513,504,6
1408,513,546,1
1409,514,457,10
1410,514,536,2
1411,515,572,2
1412,515,473,1
1413,515,467,10
1414,515,453,7
1415,515,522,6
1416,516,515,6
1417,516,533,7
1418,516,455,8
1419,516,399,8
1420,516,438,10
1421,517,561,5
1422,517,565,5
1423,518,515,2
1424,518,377,3
1425,518,448,7
1426,518,575,4
1427,518,427,10
1428,519,594,2
1429,519,507,4
1430,520,572,5
1431,520,532,8
1432,520,471,8
1433,520,479,8
1434,520,414,3
1435,521,467,4
1436,521,541,3
1437,521,370,6
1438,521,442,1
1439,521,496,5
1440,522,459,8
1441,522,587,3
1442,523,507,6
1443,523,344,6
1444,523,408,7
1445,523,427,8
1446,523,534,2
1447,524,579,7
1448,524,522,9
1449,525,593,7
1450,525,333,4
1451,525,550,6
1452,525,379,1
1453,525,497,3
1454,526,561,4
1455,526,509,6
1456,526,594,4
1457,526,348,2
1458,526,595,7
1459,527,424,10
1460,528,487,3
1461,528,327,9
1462,529,513,8
1463,529,522,3
1464,529,322,8
1465,529,478,2
1466,529,503,3
1467,530,443,7
1468,531,502,6
1469,531,347,4
1470,531,427,4
1471,531,556,4
1472,531,470,5
1473,532,579,10
1474,532,585,7
1475,533,554,10
1476,533,356,1
1477,533,376,9
1478,533,471,10
1479,533,519,7
1480,534,554,6
1481,535,566,5
1482,535,387,7
1483,535,511,4
1484,535,359,5
1485,535,392,8
1486,536,561,1
1487,536,391,8
1488,536,526,3
1489,536,508,5
1490,536,464,1
1491,537,578,8
1492,537,551,9
1493,537,438,2
1494,537,483,10
1495,537,569,10
1496,538,486,7
1497,538,499,10
1498,538,503,6
1499,538,558,10
1500,538,389,7
1501,539,570,10
1502,539,475,6
1503,539,356,10
1504,539,488,9
1505,539,528,2
1506,540,460,8
1507,540,571,8
1508,541,555,5
1509,541,354,9
1510,541,579,4
1511,541,366,5
1512,541,486,8
1513,542,563,1
1514,542,522,6
1515,542,347,6
1516,542,580,3
1517,543,569,10
1518,543,389,10
1519,543,313,2
1520,543,527,8
1521,543,457,7
1522,544,508,1
1523,544,362,1
1524,545,440,4
1525,545,592,3
1526,546,592,4
1527,546,391,1
1528,547,510,3
1529,547,593,5
1530,547,331,2
1531,547,563,6
1532,547,474,1
1533,548,481,1
1534,548,356,3
1535,548,527,3
1536,548,322,8
1537,548,558,4
1538,549,427,7
1539,549,466,10
1540,550,535,7
1541,550,432,4
1542,551,588,6
1543,552,563,9
1544,552,358,4
1545,552,451,9
1546,552,356,8
1547,552,444,5
1548,553,466,10
1549,553,528,7
1550,553,376,3
1551,553,436,1
1552,553,475,4
1553,554,581,9
1554,554,348,1
1555,554,502,4
1556,554,400,5
1557,554,344,6
1558,555,593,6
1559,555,582,9
1560,555,490,10
1561,555,464,1
1562,555,553,5
1563,556,538,9
1564,556,376,4
1565,556,559,4
1566,556,549,10
1567,556,551,10
1568,557,442,2
1569,557,559,3
1570,557,348,4
1571,557,378,4
1572,557,549,3
1573,558,581,3
1574,558,527,7
1575,559,498,7
1576,560,574,9
1577,560,427,2
1578,561,565,1
1579,561,382,5
1580,561,471,7
1581,561,452,7
1582,561,379,3
1583,562,538,6
1584,563,584,2
1585,563,437,3
1586,564,548,1
1587,564,571,2
1588,565,592,2
1589,566,594,10
1590,566,412,5
1591,566,429,3
1592,566,516,3
1593,566,530,5
1594,567,454,4
1595,567,326,7
1596,568,551,10
1597,568,584,5
1598,569,581,3
1599,569,474,8
1600,569,396,2
1601,569,397,3
1602,569,379,10
1603,570,590,7
1604,570,432,8
1605,571,477,6
1606,572,584,10
1607,572,342,5
1608,572,559,7
1609,572,382,4
1610,572,321,1
1611,573,541,4
1612,573,306,3
1613,574,584,7
1614,574,432,2
1615,574,370,1
1616,574,515,10
1617,574,395,7
1618,575,496,7
1619,575,507,6
1620,575,342,1
1621,575,356,7
1622,575,504,5
1623,576,443,4
1624,576,419,3
1625,576,393,2
1626,576,492,1
1627,576,570,10
1628,577,581,7
1629,577,396,10
1630,577,321,2
1631,577,420,10
1632,578,581,3
1633,578,527,3
1634,579,588,9
1635,579,327,7
1636,580,584,4
1637,580,399,9
1638,580,342,7
1639,580,436,2
1640,580,581,6
1641,581,594,7
1642,581,492,2
1643,582,580,10
1644,582,327,10
1645,583,588,5
1646,583,358,10
1647,583,458,4
1648,583,590,2
1649,583,371,7
1650,584,590,7
1651,584,598,2
1652,585,494,7
1653,585,327,9
1654,586,537,2
1655,586,589,2
1656,587,519,4
1657,588,589,4
1658,588,597,8
1659,588,338,7
1660,588,479,10
1661,588,469,8
1662,589,593,4
1663,590,593,4
1664,591,505,6
1665,592,594,9
